X,Y,Z
345674.8633,6281551.952,609
347674.8633,6281551.952,627
349674.8633,6281551.952,650
351674.8633,6281551.952,668
353674.8633,6281551.952,690
355674.8633,6281551.952,708
357674.8633,6281551.952,755
359674.8633,6281551.952,793
361674.8633,6281551.952,754
363674.8633,6281551.952,826
365674.8633,6281551.952,1075
367674.8633,6281551.952,1584
369674.8633,6281551.952,1340
371674.8633,6281551.952,914
373674.8633,6281551.952,931
375674.8633,6281551.952,1441
377674.8633,6281551.952,1785
379674.8633,6281551.952,2329
381674.8633,6281551.952,2112
383674.8633,6281551.952,2505
385674.8633,6281551.952,2921
387674.8633,6281551.952,3158
389674.8633,6281551.952,3960
391674.8633,6281551.952,3558
393674.8633,6281551.952,3978
395674.8633,6281551.952,3547
397674.8633,6281551.952,3177
399674.8633,6281551.952,3871
401674.8633,6281551.952,4118
403674.8633,6281551.952,3081
405674.8633,6281551.952,3455
407674.8633,6281551.952,2704
409674.8633,6281551.952,3005
411674.8633,6281551.952,3354
413674.8633,6281551.952,3430
415674.8633,6281551.952,3344
417674.8633,6281551.952,3522
257674.8633,6279551.952,19
259674.8633,6279551.952,126
261674.8633,6279551.952,128
263674.8633,6279551.952,188
265674.8633,6279551.952,239
267674.8633,6279551.952,170
269674.8633,6279551.952,176
271674.8633,6279551.952,219
273674.8633,6279551.952,198
279674.8633,6279551.952,342
281674.8633,6279551.952,296
283674.8633,6279551.952,295
285674.8633,6279551.952,397
287674.8633,6279551.952,205
289674.8633,6279551.952,143
291674.8633,6279551.952,155
293674.8633,6279551.952,172
295674.8633,6279551.952,268
297674.8633,6279551.952,197
299674.8633,6279551.952,189
301674.8633,6279551.952,248
303674.8633,6279551.952,338
305674.8633,6279551.952,340
307674.8633,6279551.952,296
309674.8633,6279551.952,428
311674.8633,6279551.952,277
313674.8633,6279551.952,408
315674.8633,6279551.952,448
317674.8633,6279551.952,461
319674.8633,6279551.952,430
321674.8633,6279551.952,365
323674.8633,6279551.952,379
325674.8633,6279551.952,397
327674.8633,6279551.952,413
329674.8633,6279551.952,433
331674.8633,6279551.952,452
333674.8633,6279551.952,475
335674.8633,6279551.952,499
337674.8633,6279551.952,594
339674.8633,6279551.952,548
341674.8633,6279551.952,568
343674.8633,6279551.952,589
345674.8633,6279551.952,611
347674.8633,6279551.952,633
349674.8633,6279551.952,653
351674.8633,6279551.952,678
353674.8633,6279551.952,697
355674.8633,6279551.952,714
357674.8633,6279551.952,730
359674.8633,6279551.952,708
361674.8633,6279551.952,886
363674.8633,6279551.952,1153
365674.8633,6279551.952,1485
367674.8633,6279551.952,2136
369674.8633,6279551.952,1502
371674.8633,6279551.952,1701
373674.8633,6279551.952,1285
375674.8633,6279551.952,1322
377674.8633,6279551.952,1912
379674.8633,6279551.952,1958
381674.8633,6279551.952,2432
383674.8633,6279551.952,2311
385674.8633,6279551.952,2606
387674.8633,6279551.952,2871
389674.8633,6279551.952,3215
391674.8633,6279551.952,3165
393674.8633,6279551.952,3147
395674.8633,6279551.952,3195
397674.8633,6279551.952,3279
399674.8633,6279551.952,3056
401674.8633,6279551.952,3969
403674.8633,6279551.952,3089
405674.8633,6279551.952,2783
407674.8633,6279551.952,2829
409674.8633,6279551.952,2893
411674.8633,6279551.952,2973
413674.8633,6279551.952,3250
415674.8633,6279551.952,2981
417674.8633,6279551.952,3962
257674.8633,6277551.952,29
259674.8633,6277551.952,60
261674.8633,6277551.952,130
263674.8633,6277551.952,186
265674.8633,6277551.952,225
267674.8633,6277551.952,240
269674.8633,6277551.952,187
271674.8633,6277551.952,189
273674.8633,6277551.952,206
275674.8633,6277551.952,186
277674.8633,6277551.952,202
279674.8633,6277551.952,344
281674.8633,6277551.952,402
283674.8633,6277551.952,261
285674.8633,6277551.952,188
287674.8633,6277551.952,139
289674.8633,6277551.952,152
291674.8633,6277551.952,157
293674.8633,6277551.952,169
295674.8633,6277551.952,177
297674.8633,6277551.952,178
299674.8633,6277551.952,394
301674.8633,6277551.952,418
303674.8633,6277551.952,556
305674.8633,6277551.952,515
307674.8633,6277551.952,592
309674.8633,6277551.952,517
311674.8633,6277551.952,590
313674.8633,6277551.952,709
315674.8633,6277551.952,354
317674.8633,6277551.952,615
319674.8633,6277551.952,350
321674.8633,6277551.952,353
323674.8633,6277551.952,377
325674.8633,6277551.952,396
327674.8633,6277551.952,422
329674.8633,6277551.952,437
331674.8633,6277551.952,455
333674.8633,6277551.952,475
335674.8633,6277551.952,497
337674.8633,6277551.952,517
339674.8633,6277551.952,545
341674.8633,6277551.952,561
343674.8633,6277551.952,582
345674.8633,6277551.952,606
347674.8633,6277551.952,625
349674.8633,6277551.952,644
351674.8633,6277551.952,666
353674.8633,6277551.952,673
355674.8633,6277551.952,715
357674.8633,6277551.952,744
359674.8633,6277551.952,996
361674.8633,6277551.952,985
363674.8633,6277551.952,1290
365674.8633,6277551.952,1488
367674.8633,6277551.952,2175
369674.8633,6277551.952,1738
371674.8633,6277551.952,2192
373674.8633,6277551.952,1090
375674.8633,6277551.952,1268
377674.8633,6277551.952,1434
379674.8633,6277551.952,1660
381674.8633,6277551.952,2318
383674.8633,6277551.952,1984
385674.8633,6277551.952,2623
387674.8633,6277551.952,2940
389674.8633,6277551.952,3204
391674.8633,6277551.952,3100
393674.8633,6277551.952,3043
395674.8633,6277551.952,2699
397674.8633,6277551.952,3253
399674.8633,6277551.952,2729
401674.8633,6277551.952,2610
403674.8633,6277551.952,2567
405674.8633,6277551.952,2736
407674.8633,6277551.952,3607
409674.8633,6277551.952,3521
411674.8633,6277551.952,2865
413674.8633,6277551.952,2892
415674.8633,6277551.952,3248
417674.8633,6277551.952,3731
255674.8633,6275551.952,28
257674.8633,6275551.952,8
259674.8633,6275551.952,53
261674.8633,6275551.952,125
263674.8633,6275551.952,133
265674.8633,6275551.952,168
267674.8633,6275551.952,202
269674.8633,6275551.952,199
271674.8633,6275551.952,204
273674.8633,6275551.952,214
275674.8633,6275551.952,236
277674.8633,6275551.952,274
279674.8633,6275551.952,175
281674.8633,6275551.952,323
283674.8633,6275551.952,133
285674.8633,6275551.952,118
287674.8633,6275551.952,137
289674.8633,6275551.952,145
291674.8633,6275551.952,153
293674.8633,6275551.952,168
295674.8633,6275551.952,165
297674.8633,6275551.952,174
299674.8633,6275551.952,191
301674.8633,6275551.952,306
303674.8633,6275551.952,501
305674.8633,6275551.952,313
307674.8633,6275551.952,523
309674.8633,6275551.952,598
311674.8633,6275551.952,492
313674.8633,6275551.952,289
315674.8633,6275551.952,297
317674.8633,6275551.952,607
319674.8633,6275551.952,498
321674.8633,6275551.952,353
323674.8633,6275551.952,375
325674.8633,6275551.952,395
327674.8633,6275551.952,415
329674.8633,6275551.952,434
331674.8633,6275551.952,477
333674.8633,6275551.952,481
335674.8633,6275551.952,502
337674.8633,6275551.952,525
339674.8633,6275551.952,545
341674.8633,6275551.952,570
343674.8633,6275551.952,584
345674.8633,6275551.952,611
347674.8633,6275551.952,601
349674.8633,6275551.952,642
351674.8633,6275551.952,661
353674.8633,6275551.952,679
355674.8633,6275551.952,695
357674.8633,6275551.952,730
359674.8633,6275551.952,988
361674.8633,6275551.952,1386
363674.8633,6275551.952,1489
365674.8633,6275551.952,1593
367674.8633,6275551.952,2197
369674.8633,6275551.952,2093
371674.8633,6275551.952,1737
373674.8633,6275551.952,1039
375674.8633,6275551.952,1211
377674.8633,6275551.952,1748
379674.8633,6275551.952,1786
381674.8633,6275551.952,1858
383674.8633,6275551.952,2185
385674.8633,6275551.952,2405
387674.8633,6275551.952,2950
389674.8633,6275551.952,3235
391674.8633,6275551.952,3059
393674.8633,6275551.952,2575
395674.8633,6275551.952,2699
397674.8633,6275551.952,2754
399674.8633,6275551.952,2566
401674.8633,6275551.952,2938
403674.8633,6275551.952,3092
405674.8633,6275551.952,3642
407674.8633,6275551.952,3822
409674.8633,6275551.952,4100
411674.8633,6275551.952,3186
413674.8633,6275551.952,3197
415674.8633,6275551.952,3746
417674.8633,6275551.952,3979
255674.8633,6273551.952,13
257674.8633,6273551.952,67
259674.8633,6273551.952,13
261674.8633,6273551.952,79
263674.8633,6273551.952,98
265674.8633,6273551.952,181
267674.8633,6273551.952,401
269674.8633,6273551.952,206
271674.8633,6273551.952,237
273674.8633,6273551.952,434
275674.8633,6273551.952,364
277674.8633,6273551.952,280
279674.8633,6273551.952,158
281674.8633,6273551.952,143
283674.8633,6273551.952,129
285674.8633,6273551.952,153
287674.8633,6273551.952,161
289674.8633,6273551.952,154
291674.8633,6273551.952,156
293674.8633,6273551.952,162
295674.8633,6273551.952,198
297674.8633,6273551.952,423
299674.8633,6273551.952,241
301674.8633,6273551.952,391
303674.8633,6273551.952,222
305674.8633,6273551.952,392
307674.8633,6273551.952,384
309674.8633,6273551.952,284
311674.8633,6273551.952,303
313674.8633,6273551.952,282
315674.8633,6273551.952,300
317674.8633,6273551.952,316
319674.8633,6273551.952,326
321674.8633,6273551.952,347
323674.8633,6273551.952,366
325674.8633,6273551.952,381
327674.8633,6273551.952,401
329674.8633,6273551.952,418
331674.8633,6273551.952,469
333674.8633,6273551.952,757
335674.8633,6273551.952,499
337674.8633,6273551.952,521
339674.8633,6273551.952,539
341674.8633,6273551.952,537
343674.8633,6273551.952,571
345674.8633,6273551.952,588
347674.8633,6273551.952,663
349674.8633,6273551.952,646
351674.8633,6273551.952,662
353674.8633,6273551.952,669
355674.8633,6273551.952,680
357674.8633,6273551.952,712
359674.8633,6273551.952,906
361674.8633,6273551.952,1642
363674.8633,6273551.952,2086
365674.8633,6273551.952,1968
367674.8633,6273551.952,2344
369674.8633,6273551.952,1631
371674.8633,6273551.952,1657
373674.8633,6273551.952,1406
375674.8633,6273551.952,1322
377674.8633,6273551.952,2142
379674.8633,6273551.952,2242
381674.8633,6273551.952,2417
383674.8633,6273551.952,2613
385674.8633,6273551.952,2957
387674.8633,6273551.952,3127
389674.8633,6273551.952,3149
391674.8633,6273551.952,3321
393674.8633,6273551.952,3070
395674.8633,6273551.952,2602
397674.8633,6273551.952,2644
399674.8633,6273551.952,2589
401674.8633,6273551.952,3374
403674.8633,6273551.952,4406
405674.8633,6273551.952,4602
407674.8633,6273551.952,4520
409674.8633,6273551.952,4108
411674.8633,6273551.952,3387
413674.8633,6273551.952,3425
415674.8633,6273551.952,3680
417674.8633,6273551.952,4603
257674.8633,6271551.952,99
259674.8633,6271551.952,97
261674.8633,6271551.952,151
263674.8633,6271551.952,185
265674.8633,6271551.952,144
267674.8633,6271551.952,194
269674.8633,6271551.952,204
271674.8633,6271551.952,229
273674.8633,6271551.952,305
275674.8633,6271551.952,319
277674.8633,6271551.952,275
279674.8633,6271551.952,147
281674.8633,6271551.952,117
283674.8633,6271551.952,136
285674.8633,6271551.952,145
287674.8633,6271551.952,199
289674.8633,6271551.952,303
291674.8633,6271551.952,187
293674.8633,6271551.952,167
295674.8633,6271551.952,177
297674.8633,6271551.952,187
299674.8633,6271551.952,194
301674.8633,6271551.952,198
303674.8633,6271551.952,211
305674.8633,6271551.952,224
307674.8633,6271551.952,234
309674.8633,6271551.952,398
311674.8633,6271551.952,264
313674.8633,6271551.952,281
315674.8633,6271551.952,296
317674.8633,6271551.952,304
319674.8633,6271551.952,318
321674.8633,6271551.952,338
323674.8633,6271551.952,355
325674.8633,6271551.952,369
327674.8633,6271551.952,387
329674.8633,6271551.952,604
331674.8633,6271551.952,684
333674.8633,6271551.952,808
335674.8633,6271551.952,499
337674.8633,6271551.952,505
339674.8633,6271551.952,618
341674.8633,6271551.952,545
343674.8633,6271551.952,560
345674.8633,6271551.952,571
347674.8633,6271551.952,752
349674.8633,6271551.952,657
351674.8633,6271551.952,667
353674.8633,6271551.952,675
355674.8633,6271551.952,688
357674.8633,6271551.952,720
359674.8633,6271551.952,1032
361674.8633,6271551.952,1324
363674.8633,6271551.952,1536
365674.8633,6271551.952,2116
367674.8633,6271551.952,1992
369674.8633,6271551.952,1480
371674.8633,6271551.952,1367
373674.8633,6271551.952,1392
375674.8633,6271551.952,1034
377674.8633,6271551.952,1270
379674.8633,6271551.952,2291
381674.8633,6271551.952,2497
383674.8633,6271551.952,2826
385674.8633,6271551.952,3213
387674.8633,6271551.952,3589
389674.8633,6271551.952,2884
391674.8633,6271551.952,3250
393674.8633,6271551.952,3055
395674.8633,6271551.952,2389
397674.8633,6271551.952,2450
399674.8633,6271551.952,3127
401674.8633,6271551.952,3844
403674.8633,6271551.952,4760
405674.8633,6271551.952,4292
407674.8633,6271551.952,4867
409674.8633,6271551.952,4335
411674.8633,6271551.952,3773
413674.8633,6271551.952,3488
415674.8633,6271551.952,3681
417674.8633,6271551.952,4203
259674.8633,6269551.952,158
261674.8633,6269551.952,16
263674.8633,6269551.952,207
265674.8633,6269551.952,204
267674.8633,6269551.952,209
269674.8633,6269551.952,296
271674.8633,6269551.952,400
273674.8633,6269551.952,464
275674.8633,6269551.952,552
277674.8633,6269551.952,178
279674.8633,6269551.952,117
281674.8633,6269551.952,146
283674.8633,6269551.952,207
285674.8633,6269551.952,158
287674.8633,6269551.952,202
289674.8633,6269551.952,209
291674.8633,6269551.952,303
293674.8633,6269551.952,189
295674.8633,6269551.952,167
297674.8633,6269551.952,172
299674.8633,6269551.952,181
301674.8633,6269551.952,192
303674.8633,6269551.952,206
305674.8633,6269551.952,222
307674.8633,6269551.952,236
309674.8633,6269551.952,251
311674.8633,6269551.952,264
313674.8633,6269551.952,280
315674.8633,6269551.952,289
317674.8633,6269551.952,301
319674.8633,6269551.952,305
321674.8633,6269551.952,325
323674.8633,6269551.952,338
325674.8633,6269551.952,355
327674.8633,6269551.952,363
329674.8633,6269551.952,372
331674.8633,6269551.952,402
333674.8633,6269551.952,698
335674.8633,6269551.952,482
337674.8633,6269551.952,478
339674.8633,6269551.952,510
341674.8633,6269551.952,531
343674.8633,6269551.952,539
345674.8633,6269551.952,547
347674.8633,6269551.952,735
349674.8633,6269551.952,678
351674.8633,6269551.952,673
353674.8633,6269551.952,689
355674.8633,6269551.952,704
357674.8633,6269551.952,739
359674.8633,6269551.952,848
361674.8633,6269551.952,1162
363674.8633,6269551.952,1615
365674.8633,6269551.952,1589
367674.8633,6269551.952,2165
369674.8633,6269551.952,2065
371674.8633,6269551.952,1825
373674.8633,6269551.952,1593
375674.8633,6269551.952,1324
377674.8633,6269551.952,1438
379674.8633,6269551.952,1715
381674.8633,6269551.952,2589
383674.8633,6269551.952,2423
385674.8633,6269551.952,2943
387674.8633,6269551.952,3615
389674.8633,6269551.952,2829
391674.8633,6269551.952,3061
393674.8633,6269551.952,2416
395674.8633,6269551.952,2176
397674.8633,6269551.952,2686
399674.8633,6269551.952,2822
401674.8633,6269551.952,3588
403674.8633,6269551.952,4232
405674.8633,6269551.952,4182
407674.8633,6269551.952,4776
409674.8633,6269551.952,3887
411674.8633,6269551.952,3973
413674.8633,6269551.952,3992
415674.8633,6269551.952,4285
417674.8633,6269551.952,4227
259674.8633,6267551.952,165
261674.8633,6267551.952,103
263674.8633,6267551.952,188
265674.8633,6267551.952,246
267674.8633,6267551.952,249
269674.8633,6267551.952,459
271674.8633,6267551.952,312
273674.8633,6267551.952,498
275674.8633,6267551.952,584
277674.8633,6267551.952,256
279674.8633,6267551.952,103
281674.8633,6267551.952,143
283674.8633,6267551.952,178
285674.8633,6267551.952,137
287674.8633,6267551.952,135
289674.8633,6267551.952,141
291674.8633,6267551.952,151
293674.8633,6267551.952,224
295674.8633,6267551.952,158
297674.8633,6267551.952,172
299674.8633,6267551.952,257
301674.8633,6267551.952,329
303674.8633,6267551.952,445
305674.8633,6267551.952,389
307674.8633,6267551.952,227
309674.8633,6267551.952,240
311674.8633,6267551.952,249
313674.8633,6267551.952,260
315674.8633,6267551.952,270
317674.8633,6267551.952,282
319674.8633,6267551.952,292
321674.8633,6267551.952,315
323674.8633,6267551.952,326
325674.8633,6267551.952,335
327674.8633,6267551.952,354
329674.8633,6267551.952,655
331674.8633,6267551.952,830
333674.8633,6267551.952,463
335674.8633,6267551.952,463
337674.8633,6267551.952,484
339674.8633,6267551.952,503
341674.8633,6267551.952,515
343674.8633,6267551.952,514
345674.8633,6267551.952,534
347674.8633,6267551.952,716
349674.8633,6267551.952,868
351674.8633,6267551.952,820
353674.8633,6267551.952,706
355674.8633,6267551.952,718
357674.8633,6267551.952,752
359674.8633,6267551.952,823
361674.8633,6267551.952,869
363674.8633,6267551.952,1063
365674.8633,6267551.952,1191
367674.8633,6267551.952,1466
369674.8633,6267551.952,2216
371674.8633,6267551.952,1985
373674.8633,6267551.952,1520
375674.8633,6267551.952,1494
377674.8633,6267551.952,1116
379674.8633,6267551.952,1675
381674.8633,6267551.952,1750
383674.8633,6267551.952,2551
385674.8633,6267551.952,2763
387674.8633,6267551.952,2928
389674.8633,6267551.952,2705
391674.8633,6267551.952,2310
393674.8633,6267551.952,2015
395674.8633,6267551.952,2477
397674.8633,6267551.952,3172
399674.8633,6267551.952,3282
401674.8633,6267551.952,4270
403674.8633,6267551.952,3373
405674.8633,6267551.952,3800
407674.8633,6267551.952,4184
409674.8633,6267551.952,3685
411674.8633,6267551.952,3676
413674.8633,6267551.952,4786
415674.8633,6267551.952,5170
417674.8633,6267551.952,5339
261674.8633,6265551.952,201
263674.8633,6265551.952,41
265674.8633,6265551.952,192
267674.8633,6265551.952,215
269674.8633,6265551.952,382
271674.8633,6265551.952,385
273674.8633,6265551.952,277
275674.8633,6265551.952,251
277674.8633,6265551.952,345
279674.8633,6265551.952,133
281674.8633,6265551.952,133
283674.8633,6265551.952,99
285674.8633,6265551.952,108
287674.8633,6265551.952,116
289674.8633,6265551.952,123
291674.8633,6265551.952,135
293674.8633,6265551.952,144
295674.8633,6265551.952,160
297674.8633,6265551.952,168
299674.8633,6265551.952,351
301674.8633,6265551.952,643
303674.8633,6265551.952,1077
305674.8633,6265551.952,539
307674.8633,6265551.952,329
309674.8633,6265551.952,300
311674.8633,6265551.952,259
313674.8633,6265551.952,279
315674.8633,6265551.952,323
317674.8633,6265551.952,284
319674.8633,6265551.952,294
321674.8633,6265551.952,312
323674.8633,6265551.952,328
325674.8633,6265551.952,347
327674.8633,6265551.952,367
329674.8633,6265551.952,381
331674.8633,6265551.952,551
333674.8633,6265551.952,432
335674.8633,6265551.952,457
337674.8633,6265551.952,472
339674.8633,6265551.952,483
341674.8633,6265551.952,493
343674.8633,6265551.952,491
345674.8633,6265551.952,692
347674.8633,6265551.952,909
349674.8633,6265551.952,1474
351674.8633,6265551.952,1327
353674.8633,6265551.952,774
355674.8633,6265551.952,754
357674.8633,6265551.952,760
359674.8633,6265551.952,879
361674.8633,6265551.952,1269
363674.8633,6265551.952,1263
365674.8633,6265551.952,1141
367674.8633,6265551.952,1337
369674.8633,6265551.952,2074
371674.8633,6265551.952,1955
373674.8633,6265551.952,1668
375674.8633,6265551.952,2145
377674.8633,6265551.952,1543
379674.8633,6265551.952,1303
381674.8633,6265551.952,1239
383674.8633,6265551.952,1950
385674.8633,6265551.952,2432
387674.8633,6265551.952,2748
389674.8633,6265551.952,2404
391674.8633,6265551.952,1953
393674.8633,6265551.952,1863
395674.8633,6265551.952,2532
397674.8633,6265551.952,3356
399674.8633,6265551.952,4124
401674.8633,6265551.952,3507
403674.8633,6265551.952,3160
405674.8633,6265551.952,3958
407674.8633,6265551.952,4062
409674.8633,6265551.952,3687
411674.8633,6265551.952,3754
413674.8633,6265551.952,4354
415674.8633,6265551.952,4913
261674.8633,6263551.952,250
263674.8633,6263551.952,37
265674.8633,6263551.952,196
267674.8633,6263551.952,329
269674.8633,6263551.952,485
271674.8633,6263551.952,221
273674.8633,6263551.952,216
275674.8633,6263551.952,164
277674.8633,6263551.952,239
279674.8633,6263551.952,227
281674.8633,6263551.952,86
283674.8633,6263551.952,93
285674.8633,6263551.952,107
287674.8633,6263551.952,138
289674.8633,6263551.952,297
291674.8633,6263551.952,265
293674.8633,6263551.952,178
295674.8633,6263551.952,150
297674.8633,6263551.952,161
299674.8633,6263551.952,185
301674.8633,6263551.952,531
303674.8633,6263551.952,684
305674.8633,6263551.952,861
307674.8633,6263551.952,692
309674.8633,6263551.952,725
311674.8633,6263551.952,582
313674.8633,6263551.952,585
315674.8633,6263551.952,536
317674.8633,6263551.952,374
319674.8633,6263551.952,580
321674.8633,6263551.952,327
323674.8633,6263551.952,340
325674.8633,6263551.952,349
327674.8633,6263551.952,374
329674.8633,6263551.952,393
331674.8633,6263551.952,409
333674.8633,6263551.952,427
335674.8633,6263551.952,440
337674.8633,6263551.952,452
339674.8633,6263551.952,463
341674.8633,6263551.952,472
343674.8633,6263551.952,474
345674.8633,6263551.952,484
347674.8633,6263551.952,662
349674.8633,6263551.952,853
351674.8633,6263551.952,1562
353674.8633,6263551.952,976
355674.8633,6263551.952,788
357674.8633,6263551.952,875
359674.8633,6263551.952,1180
361674.8633,6263551.952,1717
363674.8633,6263551.952,1687
365674.8633,6263551.952,1369
367674.8633,6263551.952,1361
369674.8633,6263551.952,2289
371674.8633,6263551.952,1785
373674.8633,6263551.952,1716
375674.8633,6263551.952,2402
377674.8633,6263551.952,2154
379674.8633,6263551.952,1558
381674.8633,6263551.952,1162
383674.8633,6263551.952,1653
385674.8633,6263551.952,2106
387674.8633,6263551.952,2732
389674.8633,6263551.952,2414
391674.8633,6263551.952,1597
393674.8633,6263551.952,2360
395674.8633,6263551.952,2798
397674.8633,6263551.952,3528
399674.8633,6263551.952,3022
401674.8633,6263551.952,3040
403674.8633,6263551.952,2886
405674.8633,6263551.952,3710
407674.8633,6263551.952,3694
409674.8633,6263551.952,3206
411674.8633,6263551.952,3962
413674.8633,6263551.952,4739
415674.8633,6263551.952,5590
263674.8633,6261551.952,255
265674.8633,6261551.952,180
267674.8633,6261551.952,212
269674.8633,6261551.952,204
271674.8633,6261551.952,125
273674.8633,6261551.952,208
275674.8633,6261551.952,150
277674.8633,6261551.952,185
279674.8633,6261551.952,75
281674.8633,6261551.952,83
283674.8633,6261551.952,105
285674.8633,6261551.952,132
287674.8633,6261551.952,128
289674.8633,6261551.952,127
291674.8633,6261551.952,231
293674.8633,6261551.952,337
295674.8633,6261551.952,181
297674.8633,6261551.952,215
299674.8633,6261551.952,170
301674.8633,6261551.952,178
303674.8633,6261551.952,201
305674.8633,6261551.952,309
307674.8633,6261551.952,348
309674.8633,6261551.952,532
311674.8633,6261551.952,496
313674.8633,6261551.952,704
315674.8633,6261551.952,924
317674.8633,6261551.952,709
319674.8633,6261551.952,345
321674.8633,6261551.952,330
323674.8633,6261551.952,340
325674.8633,6261551.952,356
327674.8633,6261551.952,367
329674.8633,6261551.952,384
331674.8633,6261551.952,399
333674.8633,6261551.952,412
335674.8633,6261551.952,426
337674.8633,6261551.952,434
339674.8633,6261551.952,442
341674.8633,6261551.952,450
343674.8633,6261551.952,483
345674.8633,6261551.952,446
347674.8633,6261551.952,449
349674.8633,6261551.952,670
351674.8633,6261551.952,972
353674.8633,6261551.952,894
355674.8633,6261551.952,974
357674.8633,6261551.952,931
359674.8633,6261551.952,1272
361674.8633,6261551.952,1501
363674.8633,6261551.952,1730
365674.8633,6261551.952,1691
367674.8633,6261551.952,1799
369674.8633,6261551.952,2471
371674.8633,6261551.952,1959
373674.8633,6261551.952,2044
375674.8633,6261551.952,2263
377674.8633,6261551.952,2055
379674.8633,6261551.952,1873
381674.8633,6261551.952,1398
383674.8633,6261551.952,1235
385674.8633,6261551.952,1355
387674.8633,6261551.952,1758
389674.8633,6261551.952,1768
391674.8633,6261551.952,1632
393674.8633,6261551.952,2493
395674.8633,6261551.952,3019
397674.8633,6261551.952,3242
399674.8633,6261551.952,2885
401674.8633,6261551.952,2919
403674.8633,6261551.952,2737
405674.8633,6261551.952,2633
407674.8633,6261551.952,3430
409674.8633,6261551.952,3170
411674.8633,6261551.952,3828
413674.8633,6261551.952,4315
415674.8633,6261551.952,5409
263674.8633,6259551.952,265
265674.8633,6259551.952,126
267674.8633,6259551.952,171
269674.8633,6259551.952,110
271674.8633,6259551.952,64
273674.8633,6259551.952,170
275674.8633,6259551.952,60
277674.8633,6259551.952,72
279674.8633,6259551.952,70
281674.8633,6259551.952,88
283674.8633,6259551.952,112
285674.8633,6259551.952,119
287674.8633,6259551.952,116
289674.8633,6259551.952,111
291674.8633,6259551.952,126
293674.8633,6259551.952,211
295674.8633,6259551.952,389
297674.8633,6259551.952,527
299674.8633,6259551.952,197
301674.8633,6259551.952,223
303674.8633,6259551.952,195
305674.8633,6259551.952,193
307674.8633,6259551.952,207
309674.8633,6259551.952,262
311674.8633,6259551.952,279
313674.8633,6259551.952,551
315674.8633,6259551.952,948
317674.8633,6259551.952,729
319674.8633,6259551.952,588
321674.8633,6259551.952,458
323674.8633,6259551.952,335
325674.8633,6259551.952,350
327674.8633,6259551.952,360
329674.8633,6259551.952,372
331674.8633,6259551.952,385
333674.8633,6259551.952,398
335674.8633,6259551.952,404
337674.8633,6259551.952,413
339674.8633,6259551.952,426
341674.8633,6259551.952,431
343674.8633,6259551.952,428
345674.8633,6259551.952,426
347674.8633,6259551.952,425
349674.8633,6259551.952,557
351674.8633,6259551.952,946
353674.8633,6259551.952,739
355674.8633,6259551.952,1022
357674.8633,6259551.952,1475
359674.8633,6259551.952,1253
361674.8633,6259551.952,1772
363674.8633,6259551.952,2275
365674.8633,6259551.952,1940
367674.8633,6259551.952,1581
369674.8633,6259551.952,2339
371674.8633,6259551.952,2015
373674.8633,6259551.952,2469
375674.8633,6259551.952,2819
377674.8633,6259551.952,2830
379674.8633,6259551.952,2289
381674.8633,6259551.952,1727
383674.8633,6259551.952,1992
385674.8633,6259551.952,1780
387674.8633,6259551.952,1661
389674.8633,6259551.952,1763
391674.8633,6259551.952,2069
393674.8633,6259551.952,2431
395674.8633,6259551.952,2628
397674.8633,6259551.952,3163
399674.8633,6259551.952,2809
401674.8633,6259551.952,2648
403674.8633,6259551.952,2851
405674.8633,6259551.952,2397
407674.8633,6259551.952,2554
409674.8633,6259551.952,2950
411674.8633,6259551.952,3453
413674.8633,6259551.952,3959
415674.8633,6259551.952,5109
263674.8633,6257551.952,226
265674.8633,6257551.952,266
267674.8633,6257551.952,279
269674.8633,6257551.952,285
271674.8633,6257551.952,80
273674.8633,6257551.952,123
275674.8633,6257551.952,68
277674.8633,6257551.952,128
279674.8633,6257551.952,190
281674.8633,6257551.952,110
283674.8633,6257551.952,129
285674.8633,6257551.952,95
287674.8633,6257551.952,90
289674.8633,6257551.952,118
291674.8633,6257551.952,128
293674.8633,6257551.952,138
295674.8633,6257551.952,156
297674.8633,6257551.952,537
299674.8633,6257551.952,651
301674.8633,6257551.952,702
303674.8633,6257551.952,297
305674.8633,6257551.952,210
307674.8633,6257551.952,224
309674.8633,6257551.952,642
311674.8633,6257551.952,633
313674.8633,6257551.952,761
315674.8633,6257551.952,1079
317674.8633,6257551.952,678
319674.8633,6257551.952,577
321674.8633,6257551.952,647
323674.8633,6257551.952,424
325674.8633,6257551.952,344
327674.8633,6257551.952,354
329674.8633,6257551.952,362
331674.8633,6257551.952,371
333674.8633,6257551.952,377
335674.8633,6257551.952,387
337674.8633,6257551.952,396
339674.8633,6257551.952,408
341674.8633,6257551.952,411
343674.8633,6257551.952,408
345674.8633,6257551.952,406
347674.8633,6257551.952,410
349674.8633,6257551.952,447
351674.8633,6257551.952,726
353674.8633,6257551.952,721
355674.8633,6257551.952,1020
357674.8633,6257551.952,1598
359674.8633,6257551.952,1475
361674.8633,6257551.952,2298
363674.8633,6257551.952,2376
365674.8633,6257551.952,2305
367674.8633,6257551.952,2004
369674.8633,6257551.952,2128
371674.8633,6257551.952,2210
373674.8633,6257551.952,2779
375674.8633,6257551.952,3129
377674.8633,6257551.952,3106
379674.8633,6257551.952,2613
381674.8633,6257551.952,1897
383674.8633,6257551.952,2343
